tweetid,content,label,target,text
1178690329937100801,<user> looks like sexual harassment is only unacceptable to her when it brown men doing it to white girls 🥴,0,0,<user> looks like sexual harassment is only unacceptable to her when it brown men doing it to white girls
1159725576116195329,bitches outside they some sad ass bitches,1,0,bitches outside they some sad ass bitches
1179008086046101505,<user> <user> translation if trump is impeached or lose in <number> we will take our guns and kill all the americans who disagree with trump,0,0,<user> translation if trump is impeached or lose in <number> we will take our guns and kill all the americans who disagree with trump
1087260795602329600,the server has chosen loyal hoe jiujiu over wormy man lets try to make charms,1,0,the server has chosen loyal hoe jiujiu over wormy man lets try to make charms
1105848780732153856,why are these white women being picked on 🙄,0,0,why are these white women being picked on
1178629025511755776,how dare them niggers swat my fortnite crush pokimaine,2,2,how dare them niggers swat my fortnite crush pokimaine
1195515140143058944,<user> the campus is also a place where the law must be observed and should not be used as a cover for violence,0,0,<user> the campus is also a place where the law must be observed and should not be used as a cover for violence
1237875748246917120,<user> <user> i ain ’ t from br and i know this bitch word for word 😂,0,0,<user> i ain t from br and i know this bitch word for word
1106609857954603008,make a retard nut call that shit a download,1,0,make a retard nut call that shit a download
1179097851936329728,<user> the fact that you had <number> and <number> mikes 😭 😭 and some vodkaa bro you were asking for it u cant mix four loko with no other alcohol unless you tryna die,0,0,<user> the fact that you had <number> and <number> mikes and some vodkaa bro you were asking for it u cant mix four loko with no other alcohol unless you tryna die
1168474084738588672,<user> <user> well for one they follow lucifer not a god islam is the problem,1,0,<user> well for one they follow lucifer not a god islam is the problem
1110205483980341250,ran it up with the same niggas,0,0,ran it up with the same niggas
1179009306684878850,just let me play cube world you fucking faggot,1,0,just let me play cube world you fucking faggot
1085034509370839040,bad bitch she conceited,1,0,bad bitch she conceited
1169443635869487105,<user> lol not me i don ’ t deal with bms not outside children ’ ss i leave that ghetto mess for everybody else 😂 😂 😂,1,2,<user> lol not me i don t deal with bms not outside children ss i leave that ghetto mess for everybody else
1089369335150321665,people who sleep on dally as a hoe anthem are you really hoes,0,0,people who sleep on dally as a hoe anthem are you really hoes
1179016927923986432,<user> he exactly the type to say ah ha ha do not kill yourself you are so sexy haha,0,0,<user> he exactly the type to say ah ha do not kill yourself you are so sexy haha
1179050537679036416,that white bitch from clueless is fine,1,0,that white bitch from clueless is fine
1179071354533888000,<user> you mfs banning a fucking game like absolute retards,1,0,<user> you mfs banning a fucking game like absolute retards
1179103603581243393,birds of prey listening to margot robbie talk like a retarded white girl who thinks she can drop the n word any time she wants for <number> hours hard pass,1,0,birds of prey listening to margot robbie talk like a retarded white girl who thinks she can drop the n word any time she wants for <number> hours hard pass
1178923491380342784,<user> i think a lot of people would care to know he said black women should be beaten and raped lots and lots and lots just needs to get out there,0,0,<user> i think a lot of people would care to know he said black women should be beaten and raped lots and lots and lots just needs to get out there
1187186514855378945,men who refer to women as females steal,0,0,men who refer to women as females steal
1179104280432635905,<user> they need ching chong to climax 🤣,2,1,<user> they need ching chong to climax
1236862626732392449,taking down these knotless braids ghetto ass fuck i quit 😂,1,2,taking down these knotless braids ghetto ass fuck i quit
1187265210366791680,not all niggas cheat sum just be inna house playin tekken,0,0,not all niggas cheat sum just be inna house playin tekken
1162556202821115904,<user> tell us first who are these white supremacists how do we know that you are not one of them,0,0,<user> tell us first who are these white supremacists how do we know that you are not one of them
1179099484837629952,my niggas like a white girl in a scary movie they be trippin for nothin,0,0,my niggas like a white girl in a scary movie they be trippin for nothin
1194233092380274688,<user> last time i spoke to him he told me that jews are trying to take over the world,0,0,<user> last time i spoke to him he told me that jews are trying to take over the world
1179018591116513280,<user> yo send me the track he acting like a faggot,1,0,<user> yo send me the track he acting like a faggot
1164832774567579648,does women football have their own puskas category because those goals that got nominated get scored every matchday 😐,0,0,does women football have their own puskas category because those goals that got nominated get scored every matchday
1183307026950168576,<user> <user> are you muslim,0,0,<user> are you muslim
1179009744280924161,<user> modi is brutal a hitler copycat cold blooded murderer killed christians muslims and sikhs in thousands believes in forceful proselytism kashmiris are being raped and killed in thousands <user> <user> <user>,0,0,<user> modi is brutal a hitler copycat cold blooded murderer killed christians muslims and sikhs in thousands believes in forceful proselytism kashmiris are being raped and killed in thousands <user>
